sample,time,ThrottleAng,EngTempC,GearPosition,RPM,AirTempC,ManiPress1hPa,ManiPress2hPa,LngTrmAMix%,MixAdptAdd(m/str),LngTrmMuMix%,MixAdptMu(ms),AirMasskg/h,OxySen1V,OxySen2V,KnkVolt,SpeedKph,ShrtTermMixCorr,ShrtTermCorr,CalcLoad%,KnkNoiseLev,KnockRetard,MisFireCYL1,MisFireCYL2,MisFireCYL3,MisFireCYL4,TrueRunValCYL1,TrueRunValCYL2,TrueRunValCYL3,TrueRunValCYL4,IgnAdvCYL1,IgnAdvCYL2,IgnAdvCYL3,IgnAdvCYL4,SparkAdv,InjPulse(ms),PedalAng%,BatteryV,InjDuty%,MAP_PSI,AirMass(g/s),LC1.AFR
984,147.750,82.0098,91.4635,3,6279,53.2235,1917.47,896.425,.002,.002,.000762951,.000762951,634.002,.884659,.913984,1.13393,125,.000762951,.000762951,100,61,.000729534,0,0,0,0,3,23,12,-31,24.7475,24.7475,24.7475,23.9974,24.7476,11.876,100,13.95,62.1412,13.3033,176.107,11.3043
985,147.900,82.0098,91.4635,3,6334,53.2235,1919.96,894.044,.002,.002,.000762951,.000762951,637.252,.884659,.913984,.894434,126,.000762951,.000762951,100,48,.000729534,0,0,0,0,1,26,9,-32,26.6226,25.8725,26.6226,23.9974,72.0001,11.9,100,13.95,62.8122,13.3393,177.01,11.3043
986,148.050,82.0098,91.4635,3,6404,53.2235,1929.12,892.14,.002,.002,.000762951,.000762951,643.002,.884659,.913984,.752693,128,.000762951,.000762951,100,41,-2.05364,0,0,0,0,11,22,12,-23,22.1223,22.1223,22.1223,19.8722,22.4975,11.896,100,13.95,63.485,13.4718,178.607,11.2014
987,148.200,82.0098,91.4635,3,6448,53.2235,1919.01,891.151,.002,.002,.000762951,.000762951,641.002,.884659,.913984,.791794,129,.000762951,.000762951,100,43,-2.05364,0,0,0,0,5,22,3,-31,24.3725,25.8725,24.3725,19.8722,72.0001,11.952,100,13.95,64.2221,13.3255,178.051,11.2455
988,148.350,82.0098,91.4635,3,6515,53.2235,1920.48,888.771,.002,.002,.000762951,.000762951,644.502,.884659,.909097,.811344,130,.000762951,.000762951,100,44,-3.54773,0,0,0,0,1,29,6,-35,20.6223,18.7472,20.6223,20.6223,20.6224,12.824,100,13.95,69.6236,13.3467,179.024,11.2455
989,148.500,82.0098,91.4635,3,6547,53.2235,1931.1,886.647,.002,.002,.000762951,.000762951,649.502,.889546,.918872,.977523,132,.000762951,.000762951,100,43,-3.54773,0,0,0,0,2,27,7,-32,22.4974,19.8722,22.4974,20.6223,72.0001,12.924,100,13.95,70.5112,13.5005,180.412,10.7604
990,148.650,82.0098,91.4635,3,6673,53.2235,1931.1,883.79,.002,.002,.000762951,.000762951,651.502,.894434,.92376,.899322,132,.000762951,.000762951,100,34,-3.54773,0,0,0,0,14,18,12,-25,19.1222,19.1222,19.1222,19.1222,19.1223,12.64,100,13.95,70.2889,13.5005,180.968,10.7751
991,148.800,82.0098,91.4635,3,6654,56.9726,1939.26,883.79,.002,.002,.000762951,.000762951,649.752,.889546,.918872,.620727,134,.000762951,.000762951,100,33,-3.54773,0,0,0,0,1,13,8,-24,22.4974,20.9973,22.4974,21.7473,72.0001,12.592,100,13.95,69.8226,13.6187,180.482,10.7457
992,148.950,82.0098,91.4635,3,6764,56.9726,1937.69,879.982,.002,.002,.000762951,.000762951,649.252,.889546,.913984,1.29522,135,.000762951,.000762951,100,49,-3.54773,0,0,0,0,11,15,3,-31,22.1223,22.1223,22.1223,22.1223,22.1224,12.308,100,13.95,69.3761,13.5959,180.343,10.9809
993,149.100,82.0098,91.4635,3,6808,56.9726,1945.64,878.59,.002,.002,.000762951,.000762951,652.002,.884659,.918872,1.14859,136,.000762951,.000762951,100,65,-3.54773,0,0,0,0,12,17,5,-27,22.8724,22.4974,22.8724,22.8724,22.8725,12.288,100,13.95,69.7139,13.7109,181.107,10.9074
994,149.250,82.0098,92.2133,3,6873,56.9726,1939.85,877.711,.002,.002,.000762951,.000762951,650.002,.884659,.913984,1.68623,137,.000762951,.000762951,100,38,-3.54773,0,0,0,0,4,12,16,-20,22.4974,22.4974,22.4974,22.4974,22.4975,12.22,100,13.95,69.9901,13.6272,180.551,11.0691
995,149.400,82.0098,92.2133,3,6924,56.9726,1948.16,874.781,.002,.002,.000762951,.000762951,653.002,.884659,.913984,.733143,138,.000762951,.000762951,100,40,-3.54773,0,0,0,0,7,15,5,-22,23.2474,23.2474,23.2474,23.6224,72.0001,12.176,100,13.95,70.2555,13.7475,181.385,10.9662
996,149.550,82.0098,92.2133,3,6981,56.9726,1947.54,873.024,.002,.002,.000762951,.000762951,652.752,.884659,.913984,1.4223,140,.000762951,.000762951,100,59,-3.54773,0,0,0,0,19,9,4,-12,23.2474,23.2474,23.2474,23.2474,23.2475,12.156,100,13.95,70.7175,13.7385,181.315,11.025
997,149.700,82.0098,92.2133,3,7038,56.9726,1951.97,872.145,.002,.002,.000762951,.000762951,654.252,.884659,.913984,.982411,140,.000762951,.000762951,100,47,-3.54773,0,0,0,0,6,14,12,-20,23.2474,23.2474,23.2474,23.2474,23.2475,12.216,100,13.95,71.6468,13.8026,181.732,11.0985
998,149.850,82.0098,92.2133,3,7092,60.7216,1954.53,868.922,.002,.002,.000762951,.000762951,650.502,.879771,.909097,.860221,142,.000762951,.000762951,100,48,-3.54773,0,0,0,0,7,10,8,-10,23.6224,23.6224,23.6224,23.6224,23.6225,12.048,100,13.95,71.2037,13.8397,180.69,11.0985
999,150.000,82.0098,92.2133,3,7146,60.7216,1948.75,866.908,.002,.002,.000762951,.000762951,648.502,.874883,.904209,1.4614,143,.000762951,.000762951,100,50,-3.54773,0,0,0,0,3,9,14,-18,23.9974,23.9974,23.9974,23.9974,23.9975,11.98,100,13.95,71.3409,13.756,180.135,11.0544
1000,150.150,82.0098,92.2133,3,7206,60.7216,1950.03,864.527,.002,.002,.000762951,.000762951,649.002,.874883,.904209,.962861,144,.000762951,.000762951,100,52,-4.10801,0,0,0,0,-8,18,-20,3,22.4974,17.9971,22.4974,22.4974,22.4975,12.2,100,13.95,73.261,13.7745,180.274,11.3043
1001,150.300,82.0098,92.2133,3,7251,60.7216,1946.22,863.868,.002,.002,.000762951,.000762951,647.752,.874883,.904209,1.13393,145,.000762951,.000762951,100,56,-4.10801,0,0,0,0,-10,17,10,-14,23.6224,19.1222,23.9974,24.3725,72.0001,12.116,100,13.95,73.2109,13.7194,179.926,11.0397
1002,150.450,82.0098,92.2133,3,7330,60.7216,1953.22,862.257,.002,.002,.000762951,.000762951,650.002,.874883,.909097,.884659,146,.000762951,.000762951,100,70,-4.10801,0,0,0,0,5,4,0,-1,23.9974,19.4972,25.4975,24.7475,72.0001,12.04,100,13.95,73.5443,13.8207,180.551,11.0838
1003,150.600,82.0098,92.2133,3,7364,60.7216,1955.82,860.279,.002,.002,.000762951,.000762951,651.002,.879771,.904209,.869996,147,.000762951,.000762951,100,54,-4.29477,0,0,0,0,6,7,3,-10,23.9974,20.9973,25.8725,22.4974,72.0001,11.924,100,13.95,73.1736,13.8583,180.829,11.1573
1004,150.750,82.0098,92.2133,3,7417,63.7208,1960.36,858.997,.002,.002,.000762951,.000762951,648.002,.874883,.904209,.664716,148,.000762951,.000762951,100,47,-5.6021,0,0,0,0,9,5,2,-8,22.8724,22.1223,22.8724,15.747,72.0001,12.156,100,13.95,75.1342,13.924,179.996,11.0985
1005,150.900,69.3569,92.2133,3,7488,63.7208,1937.94,846.033,.002,.002,.000762951,.000762951,640.252,.874883,.904209,1.16814,149,.000762951,.000762951,100,63,-5.6021,0,0,0,0,7,-1,18,-18,22.8724,22.1223,22.8724,15.747,72.0001,11.996,100,13.8375,74.855,13.5996,177.843,10.9809
1006,151.050,75.449,92.2133,3,7542,63.7208,1951.31,854.42,.002,.002,.000762951,.000762951,645.002,.874883,.904209,1.34409,151,.000762951,.000762951,100,72,-5.6021,0,0,0,0,11,4,9,-10,20.2472,20.2472,20.2472,17.2471,20.2473,11.928,100,13.8375,74.9675,13.7931,179.162,11.0544
1007,151.200,79.6667,92.2133,3,7560,63.7208,1839.47,852.479,.002,.002,.000762951,.000762951,606.252,.879771,.913984,1.24634,151,.000762951,.000762951,100,75,-3.73449,0,0,0,0,6,-4,5,-10,25.8725,21.3723,24.3725,14.6219,72.0001,11.22,100,13.95,70.686,12.1741,168.398,11.0397
1008,151.350,66.5451,92.9632,3,7554,63.7208,1484.02,828.858,.002,.002,.000762951,.000762951,483.751,.899322,.92376,1.35876,152,.000762951,.000762951,100,41,-3.73449,0,0,0,0,15,1,-6,-3,30.3728,25.8725,28.4977,23.6224,72.0001,8.464,100,13.95,53.2809,7.02866,134.37,11.2161
1009,151.500,38.8961,92.9632,3,7610,63.7208,1374.15,746.642,.002,.002,.000762951,.000762951,445.751,.728255,.698929,.938422,152,.000762951,.000762951,100,61,-5.6021,0,0,0,0,48,8,-8,-19,29.9978,30.7478,29.9978,27.3726,72.0001,6.836,100,14.0625,43.3516,5.43828,123.815,11.9217
1010,151.650,35.1471,92.9632,3,7628,63.7208,1115.42,687.828,.002,.002,.000762951,.000762951,356.501,.806457,.845558,1.1046,153,.000762951,.000762951,92.9412,71,.000729534,0,0,0,0,5,1,4,-5,39.3733,39.3733,39.3733,39.3733,72.0001,5.408,98.8235,13.95,34.3769,1.69293,99.0229,12.8184
1011,151.800,15.9333,92.9632,3,7506,65.9702,569.979,437.739,.002,.002,.000762951,.000762951,167.251,.752693,.728255,.884659,153,.000762951,.000762951,80.7843,59,.000729534,0,0,0,0,2,3,-10,5,11.9968,11.9968,11.9968,11.9968,.7463,2.288,0,14.0625,14.3114,-6.20279,46.4531,13.1565
1012,151.950,11.7157,92.9632,3,7573,65.9702,271.403,199.295,.002,.002,.000762951,.000762951,64.7502,.767356,.806457,1.13393,152,.000762951,.000762951,20,62,.000729534,0,0,0,0,66,-16,53,-3,24.7475,24.7475,24.7475,24.7475,13.497,.7,0,13.95,4.41758,-10.5249,17.9807,14.9058
1013,152.100,11.7157,92.9632,3,7488,65.9702,267.045,194.461,.002,.002,.000762951,.000762951,63.2502,.00977523,.131966,.816232,151,.000762951,.000762951,16.0784,53,.000729534,0,0,0,0,12,-10,-5,6,49.8738,49.8738,49.8738,49.8738,72.0001,.7,0,13.95,4.368,-10.588,17.564,127.758
1014,152.250,11.7157,92.9632,3,7423,65.9702,262.467,191.788,.002,.002,.000762951,.000762951,61.7502,.00488762,.00977523,.625615,149,.000762951,.000762951,16.0784,34,.000729534,0,0,0,0,-4,-1,2,1,49.8738,49.8738,49.8738,49.8738,72.0001,.7,0,14.0625,4.33008,-10.6543,17.1473,127.758
1015,152.400,11.7157,92.9632,3,7313,65.9702,262.467,192.081,.002,.002,.000762951,.000762951,61.7502,.00488762,.00488762,.698929,148,.000762951,.000762951,16.0784,53,.000729534,0,0,0,0,3,-3,-1,10,49.8738,49.8738,49.8738,49.8738,72.0001,.732,0,14.0625,4.46093,-10.6543,17.1473,127.758
1016,152.550,11.2471,92.9632,3,7212,65.9702,260.563,193.216,.002,.002,.000762951,.000762951,61.0002,0,.00488762,.610952,145,.000762951,.000762951,16.0784,40,.000729534,0,0,0,0,3,-2,-1,3,49.8738,49.8738,49.8738,49.8738,72.0001,.76,0,13.95,4.5676,-10.6818,16.939,127.758
1017,152.700,11.2471,92.9632,3,7135,65.9702,259.428,193.509,.002,.002,.000762951,.000762951,60.7502,0,.00488762,.73803,144,.000762951,.000762951,17.2549,50,.000729534,0,0,0,0,3,5,-5,-4,49.8738,49.8738,49.8738,49.8738,72.0001,.768,0,14.0625,4.5664,-10.6983,16.8695,127.758
1018,152.850,11.2471,92.9632,3,7065,63.7208,257.523,190.469,.002,.002,.000762951,.000762951,60.0002,0,.00488762,.796682,142,.000762951,.000762951,16.0784,43,.000729534,0,0,0,0,0,-5,-3,6,49.8738,49.8738,49.8738,49.8738,72.0001,.764,0,14.0625,4.49805,-10.7258,16.6612,127.758
1019,153.000,10.7784,92.9632,3,7017,63.7208,257.523,192.74,.002,.002,.000762951,.000762951,60.0002,0,.00488762,.650053,141,.000762951,.000762951,17.2549,35,.000729534,0,0,0,0,4,0,0,-4,49.8738,49.8738,49.8738,49.8738,72.0001,.768,0,14.0625,4.49088,-10.7258,16.6612,127.758
1020,153.150,10.7784,92.9632,3,6996,63.7208,256.974,193.143,.002,.002,.000762951,.000762951,59.7502,0,.00488762,.777131,140,.000762951,.000762951,17.2549,36,.000729534,0,0,0,0,6,2,-7,1,49.8738,49.8738,49.8738,49.8738,72.0001,.772,0,14.0625,4.50076,-10.7338,16.5918,127.758
1021,153.300,10.7784,93.713,3,6924,63.7208,255.619,193.802,.002,.002,.000762951,.000762951,59.2502,0,.00488762,.596289,140,.000762951,.000762951,17.2549,39,.000729534,0,0,0,0,-3,-1,4,3,49.8738,49.8738,49.8738,49.8738,72.0001,.776,0,13.95,4.47752,-10.7534,16.4529,127.758
1022,153.450,10.7784,93.713,3,6944,63.7208,255.619,192.154,.002,.002,.000762951,.000762951,59.2502,0,.00488762,.454548,139,.000762951,.000762951,17.2549,24,.000729534,0,0,0,0,3,13,4,2,49.8738,49.8738,49.8738,49.8738,72.0001,.768,0,13.95,4.44416,-10.7534,16.4529,127.758
1023,153.600,10.7784,93.713,3,6898,63.7208,252.58,191.788,.002,.002,.000762951,.000762951,58.2502,0,.00488762,.94331,139,.000762951,.000762951,17.2549,39,.000729534,0,0,0,0,0,2,13,-5,49.8738,49.8738,49.8738,49.8738,72.0001,.764,0,13.95,4.39173,-10.7974,16.1751,127.758
1024,153.750,10.7784,93.713,3,6853,60.7216,253.165,191.128,.002,.002,.000762951,.000762951,59.0002,0,.00488762,.654941,137,.000762951,.000762951,17.2549,29,.000729534,0,0,0,0,1,0,-1,-2,49.8738,49.8738,49.8738,49.8738,72.0001,.776,0,14.0625,4.43161,-10.7889,16.3834,127.758
1025,153.900,10.7784,93.713,3,6833,60.7216,252.58,190.762,.002,.002,.000762951,.000762951,58.7502,0,.00488762,.84067,138,.000762951,.000762951,17.2549,44,.000729534,0,0,0,0,10,1,5,9,49.8738,49.8738,49.8738,49.8738,72.0001,.768,0,14.0625,4.37312,-10.7974,16.314,127.758
1026,154.050,10.7784,93.713,3,6798,60.7216,252.58,191.861,.002,.002,.000762951,.000762951,58.7502,0,.00488762,.601177,136,.000762951,.000762951,17.2549,31,.000729534,0,0,0,0,3,1,2,-1,49.8738,49.8738,49.8738,49.8738,72.0001,.776,0,13.95,4.39604,-10.7974,16.314,127.758
1027,154.200,10.3098,93.713,0,6593,60.7216,252.58,193.509,.002,.002,.000762951,.000762951,58.7502,0,.00488762,.664716,136,.000762951,.000762951,17.2549,29,.000729534,0,0,0,0,2,1,3,-3,49.8738,49.8738,49.8738,49.8738,72.0001,.788,0,14.0625,4.3294,-10.7974,16.314,127.758
1028,154.350,49.2059,94.4628,0,6439,60.7216,580.417,603.708,.002,.002,.000762951,.000762951,170.001,.0928647,.00977523,.659828,136,.000762951,.000762951,17.2549,30,-4.10801,0,0,0,0,8,4,12,-5,43.8735,43.8735,43.8735,43.8735,72.0001,1.9,48.2353,14.0625,10.1951,-6.05171,47.217,18.669
1029,154.500,14.0588,94.4628,3,6858,60.7216,1144.65,623.337,.002,.002,.000762951,.000762951,366.251,.845558,.73803,.992186,136,.000762951,.000762951,100,54,-5.6021,0,0,0,0,24,35,-2,-20,5.24644,5.24644,5.24644,5.24644,-8.6292,5.976,0,13.95,34.1528,2.11597,101.731,10.6722
1030,154.650,10.7784,94.4628,3,6883,60.7216,335.784,270.268,.002,.002,.000762951,.000762951,87.5003,.874883,.894434,.547413,134,.000762951,.000762951,33.7255,42,.000729534,0,0,0,0,5,1,-5,3,24.7475,24.7475,24.7475,24.7475,13.872,1.216,0,14.0625,6.97477,-9.59296,24.3002,11.7159
1031,154.800,10.3098,94.4628,3,6640,58.4722,258.109,198.746,.002,.002,.000762951,.000762951,60.7502,.00977523,.185729,.684266,135,.000762951,.000762951,20,39,.000729534,0,0,0,0,38,33,-1,-11,49.4988,49.4988,49.4988,49.4988,72.0001,.7,0,13.95,3.87333,-10.7174,16.8695,127.758
1032,154.950,9.84118,94.4628,0,6373,58.4722,245.914,191.861,.002,.002,.000762951,.000762951,55.7502,0,.00488762,.708704,135,.000762951,.000762951,17.2549,36,.000729534,0,0,0,0,-7,8,3,6,49.4988,49.4988,49.4988,49.4988,72.0001,.7,0,14.0625,3.71758,-10.8939,15.4806,127.758
1033,155.100,9.37255,94.4628,0,6111,58.4722,242.106,193.729,.002,.002,.000762951,.000762951,53.7502,0,.00488762,.752693,135,.000762951,.000762951,16.8627,41,.000729534,0,0,0,0,-3,-2,3,4,49.4988,49.4988,49.4988,49.4988,72.0001,.7,0,14.0625,3.56475,-10.949,14.9251,127.758
1034,155.250,8.90392,95.2126,0,5856,58.4722,236.21,190.213,.002,.002,.000762951,.000762951,50.2502,0,.00488762,.591402,134,.000762951,.000762951,16.0784,43,.000729534,0,0,0,0,9,0,0,-9,49.4988,49.4988,49.4988,49.4988,72.0001,.76,0,13.95,3.7088,-11.0344,13.9529,127.758
1035,155.400,7.96667,95.2126,4,5621,58.4722,228.226,184.976,.002,.002,.000762951,.000762951,45.7501,0,.00488762,.786906,134,.000762951,.000762951,14.902,29,.000729534,0,0,0,0,-7,8,8,-8,49.4988,49.4988,49.4988,49.4988,72.0001,.724,0,13.95,3.39134,-11.1499,12.7028,127.758
1036,155.550,7.49804,95.2126,4,5382,58.4722,220.096,180.288,.002,.002,.000762951,.000762951,41.2501,0,.00488762,.664716,134,.000762951,.000762951,14.1176,34,.000729534,0,0,0,0,4,2,4,-9,49.8738,49.8738,49.8738,49.8738,72.0001,.7,0,13.95,3.1395,-11.2676,11.4528,127.758
1037,155.700,6.56078,95.2126,4,5162,58.4722,210.794,173.66,.002,.002,.000762951,.000762951,37.2501,0,.00488762,.5132,133,.000762951,.000762951,12.9412,41,.000729534,0,0,0,0,-5,21,12,-20,49.8738,49.8738,49.8738,49.8738,72.0001,.7,0,13.95,3.01117,-11.4023,10.3417,127.758
1038,155.850,5.62353,95.2126,0,4947,56.2228,194.314,162.234,.002,.002,.000762951,.000762951,30.0001,0,.00488762,.767356,133,.000762951,.000762951,10.5882,50,.000729534,0,0,0,0,-9,11,12,-7,49.8738,49.8738,49.8738,49.8738,72.0001,.7,0,14.0625,2.88575,-11.6408,8.32781,127.758
1039,156.000,5.1549,95.2126,0,4728,56.2228,189.004,159.707,.002,.002,.000762951,.000762951,27.0001,0,.00488762,.806457,133,.000762951,.000762951,9.01961,38,.000729534,0,0,0,0,-2,8,20,-18,49.8738,49.8738,49.8738,49.8738,72.0001,.7,0,13.95,2.758,-11.7177,7.49447,127.758
1040,156.150,4.68627,95.2126,5,4525,56.2228,190.066,161.941,.002,.002,.000762951,.000762951,25.5001,0,.00488762,.84067,132,.000762951,.000762951,9.41177,44,.000729534,0,0,0,0,-10,18,14,-11,49.8738,49.8738,49.8738,49.8738,72.0001,.7,0,13.95,2.63958,-11.7023,7.0778,127.758
1041,156.300,4.68627,95.2126,5,4330,56.2228,192.703,166.702,.002,.002,.000762951,.000762951,25.2501,0,.00488762,.894434,132,.000762951,.000762951,9.41177,57,.000729534,0,0,0,0,-9,25,14,-7,49.8738,49.8738,49.8738,49.8738,72.0001,.7,0,14.0625,2.52583,-11.6642,7.00835,127.758
1042,156.450,4.21765,95.2126,0,4013,56.2228,188.711,165.42,.002,.002,.000762951,.000762951,22.0001,0,.00488762,1.12415,132,.000762951,.000762951,10.9804,61,.000729534,0,0,0,0,155,52,28,-7,49.8738,49.8738,49.8738,49.8738,72.0001,.7,0,14.0625,2.34092,-11.722,6.10557,127.758
1043,156.600,3.28039,95.2126,6,3581,56.2228,182.339,165.42,.002,.002,.000762951,.000762951,19.5001,0,.00488762,1.39297,132,.000762951,.000762951,9.80392,32,.000729534,0,0,0,0,43,24,53,-33,49.8738,49.8738,49.8738,49.8738,72.0001,.7,0,14.0625,2.08892,-11.8142,5.41112,61.152
1044,156.750,3.28039,95.2126,6,3646,54.7232,181.021,163.589,.002,.002,.000762951,.000762951,20.0001,0,.00488762,.967748,132,.000762951,.000762951,10.5882,33,.000729534,0,0,0,0,286,234,210,23,49.8738,49.8738,49.8738,49.8738,72.0001,.7,0,14.0625,2.12683,-11.8333,5.55001,127.758
1045,156.900,3.28039,95.2126,6,3622,54.7232,179.409,161.721,.002,.002,.000762951,.000762951,19.5001,0,.00488762,1.13881,131,.000762951,.000762951,10.5882,38,.000729534,0,0,0,0,-6,118,63,99,49.8738,49.8738,49.8738,49.8738,72.0001,.7,0,14.0625,2.11283,-11.8566,5.41112,127.758
1046,157.050,3.28039,95.2126,6,3613,54.7232,179.666,162.38,.002,.002,.000762951,.000762951,19.5001,0,.00488762,1.08505,131,.000762951,.000762951,10.5882,40,.000729534,0,0,0,0,30,37,52,5,49.8738,49.8738,49.8738,49.8738,72.0001,.7,0,14.0625,2.10758,-11.8529,5.41112,127.758
1047,157.200,3.74902,95.2126,6,3610,54.7232,180.215,163.149,.002,.002,.000762951,.000762951,19.5001,0,.00488762,1.20724,131,.000762951,.000762951,10.5882,45,.000729534,0,0,0,0,9,16,-16,12,49.8738,49.8738,49.8738,49.8738,72.0001,.7,0,14.0625,2.10583,-11.8449,5.41112,127.758
1048,157.350,3.74902,95.9624,6,3589,54.7232,181.534,164.395,.002,.002,.000762951,.000762951,19.5001,0,.00488762,.967748,130,.000762951,.000762951,10.5882,39,.000729534,0,0,0,0,-16,0,17,5,49.8738,49.8738,49.8738,49.8738,72.0001,.7,0,14.0625,2.09358,-11.8259,5.41112,127.758
1049,157.500,3.74902,95.9624,6,3588,54.7232,180.764,163.442,.002,.002,.000762951,.000762951,19.5001,0,.00488762,1.01174,130,.000762951,.000762951,10.5882,45,.000729534,0,0,0,0,-13,46,23,15,49.8738,49.8738,49.8738,49.8738,72.0001,.7,0,14.0625,2.093,-11.837,5.41112,127.758
1050,157.650,3.74902,95.9624,6,3577,54.7232,182.083,164.981,.002,.002,.000762951,.000762951,19.7501,0,.00488762,.777131,130,.000762951,.000762951,10.5882,31,.000729534,0,0,0,0,60,43,62,35,49.8738,49.8738,49.8738,49.8738,72.0001,.7,1.96078,14.0625,2.08658,-11.8179,5.48056,127.758
1051,157.800,4.21765,95.9624,6,3571,52.4737,183.401,168.167,.002,.002,.000762951,.000762951,20.0001,0,.00488762,1.24145,129,.000762951,.000762951,10.5882,45,.000729534,0,0,0,0,58,86,30,77,49.8738,49.8738,49.8738,49.8738,72.0001,.772,7.45098,14.0625,2.29734,-11.7988,5.55001,42.9681
1052,157.950,5.62353,95.9624,6,3555,52.4737,202.005,186.441,.002,.002,.000762951,.000762951,23.0001,.0928647,.0195505,.708704,129,.000762951,.000762951,11.7647,39,.000729534,0,0,0,0,91,122,75,91,49.8738,49.8738,49.8738,49.8738,72.0001,.708,13.3333,14.0625,2.09745,-11.5295,6.38335,14.9499
1053,158.100,8.43529,95.9624,6,3557,52.4737,258.878,246.867,.002,.002,.000762951,.000762951,33.0001,.0733143,.0879771,1.1046,129,.000762951,.000762951,14.5098,49,.000729534,0,0,0,0,35,52,24,3,49.8738,49.8738,49.8738,49.8738,72.0001,.84,16.8627,14.0625,2.4899,-10.7062,9.16115,15.876
1054,158.250,7.02941,95.9624,6,3559,52.4737,290.263,280.558,.002,.002,.000762951,.000762951,38.5001,.0439886,.0488762,.772243,129,4.66239,.000762951,21.1765,42,.000729534,0,0,0,0,3,26,-8,0,49.8738,49.8738,49.8738,49.8738,72.0001,1.048,12.1569,14.0625,3.10819,-10.2519,10.6889,17.4195
1055,158.400,4.21765,95.9624,6,3517,52.4737,247.636,222.623,.002,.002,.000762951,.000762951,30.7501,.0879771,.063539,.972636,128,7.04279,.000762951,21.1765,36,.000729534,0,0,0,0,-28,41,8,29,26.2476,26.2476,26.2476,26.2476,26.2477,.952,8.23529,14.0625,2.79015,-10.869,8.53614,15.0528
1056,158.550,3.28039,95.9624,6,3532,52.4737,209.183,188.968,.002,.002,.000762951,.000762951,24.2501,.816232,.156404,.698929,128,.000762951,.000762951,14.5098,38,.000729534,0,0,0,0,134,80,-7,14,2.24628,2.24628,2.24628,2.24628,2.24638,.7,.392157,13.95,2.06033,-11.4256,6.73057,14.4648
1057,158.700,3.28039,95.9624,6,3526,52.4737,186.331,168.569,.002,.002,.000762951,.000762951,20.2501,.10264,.10264,.860221,128,.000762951,.000762951,12.1569,59,.000729534,0,0,0,0,25,42,40,8,2.6213,2.6213,2.6213,2.6213,2.6214,.7,0,14.0625,2.05683,-11.7564,5.61945,15.5673
1058,158.850,3.28039,95.9624,6,3507,51.7239,179.409,162.161,.002,.002,.000762951,.000762951,18.7501,.0733143,.0928647,1.04595,127,.000762951,.000762951,10.9804,54,.000729534,0,0,0,0,32,6,56,53,11.2468,11.2468,11.2468,11.2468,13.497,.7,0,14.0625,2.04575,-11.8566,5.20278,15.9495
1059,159.000,3.28039,95.9624,6,3506,51.7239,176.48,160.403,.002,.002,.000762951,.000762951,18.2501,.0830895,.0977523,.835783,127,.000762951,.000762951,10.9804,45,.000729534,0,0,0,0,13,12,-2,4,11.2468,11.2468,11.2468,11.2468,10.8718,.7,0,14.0625,2.04517,-11.899,5.06389,15.8025
1060,159.150,3.28039,95.9624,6,3503,51.7239,177.285,161.135,.002,.002,.000762951,.000762951,18.2501,.601177,.215055,.913984,127,.000762951,.000762951,10.9804,38,.000729534,0,0,0,0,1,10,19,2,10.8717,10.8717,10.8717,10.8717,9.74678,.7,0,14.0625,2.04342,-11.8874,5.06389,15.1998
1061,159.300,3.28039,95.2126,6,3497,51.7239,176.48,160,.002,.002,.000762951,.000762951,18.2501,.596289,.708704,1.24634,127,.000762951,.000762951,10.9804,56,.000729534,0,0,0,0,-29,7,29,-12,8.99664,8.99664,8.99664,8.99664,8.99674,.7,0,13.95,2.03992,-11.899,5.06389,15.2439
1062,159.450,3.28039,95.2126,6,3484,51.7239,176.773,160.623,.002,.002,.000762951,.000762951,18.2501,.10264,.757581,.591402,126,.000762951,.000762951,9.01961,54,.000729534,0,0,0,0,3,16,44,-16,11.6218,11.6218,11.6218,11.6218,11.9969,.7,0,13.95,2.03233,-11.8948,5.06389,15.582
1063,159.600,3.28039,95.2126,6,3470,51.7239,177.285,161.721,.002,.002,.000762951,.000762951,18.2501,.0879771,.733143,.669604,126,.000762951,.000762951,9.01961,53,.000729534,0,0,0,0,18,1,28,12,49.8738,49.8738,49.8738,49.8738,72.0001,.7,0,14.0625,2.02417,-11.8874,5.06389,16.8168
1064,159.750,3.28039,95.2126,6,3468,50.2243,178.347,162.234,.002,.002,.000762951,.000762951,18.2501,.0195505,.263931,.92376,126,.000762951,.000762951,10.9804,53,.000729534,0,0,0,0,3,36,0,1,49.8738,49.8738,49.8738,49.8738,72.0001,.7,0,14.0625,2.023,-11.872,5.06389,33.6483
